Week #,Report #,Report Date,Futures Based On,Unfixed Call Sales,Chg Sales,Unfixed Call Purchases,Chg Purchases,At Close,Chg At Close,Yr,Month,Old/New,Report Year
32,32,08/10/2012,December 2014,0,0,1882,0,2,0,2014,12,new2,2012
32,32,08/10/2012,Totals,41526,1709,29367,-180,179034,-1066,,,total,2012
33,33,08/17/2012,October 2012,23,-1,0,0,347,-40,2012,10,old,2012
33,33,08/17/2012,December 2012,16751,-75,15869,-3106,128711,-924,2012,12,old,2012
33,33,08/17/2012,March 2013,10273,69,253,0,35578,1355,2013,3,old,2012
33,33,08/17/2012,May 2013,4007,50,44,0,6122,86,2013,5,old,2012
33,33,08/17/2012,July 2013,5925,158,4921,127,6501,150,2013,7,old,2012
33,33,08/17/2012,October 2013,13,0,13,0,5,0,2013,10,old,2012
33,33,08/17/2012,December 2013,4330,-71,4147,741,2510,169,2013,12,new1,2012
33,33,08/17/2012,March 2014,395,61,0,0,16,0,2014,3,new1,2012
33,33,08/17/2012,May 2014,0,0,0,0,38,0,2014,5,new1,2012
33,33,08/17/2012,December 2014,0,0,1882,0,2,0,2014,12,new2,2012
33,33,08/17/2012,Totals,41717,191,27129,-2238,179830,796,,,total,2012
34,34,08/24/2012,October 2012,20,-3,0,0,330,-17,2012,10,old,2012
34,34,08/24/2012,December 2012,16903,152,15798,-71,126208,-2503,2012,12,old,2012
34,34,08/24/2012,March 2013,10278,5,253,0,37894,2316,2013,3,old,2012
34,34,08/24/2012,May 2013,4019,12,44,0,6180,58,2013,5,old,2012
34,34,08/24/2012,July 2013,5925,0,4921,0,6659,158,2013,7,old,2012
34,34,08/24/2012,October 2013,13,0,13,0,5,0,2013,10,old,2012
34,34,08/24/2012,December 2013,4448,118,4008,-139,2801,291,2013,12,new1,2012
34,34,08/24/2012,March 2014,395,0,0,0,16,0,2014,3,new1,2012
34,34,08/24/2012,May 2014,0,0,0,0,38,0,2014,5,new1,2012
34,34,08/24/2012,December 2014,0,0,1882,0,2,0,2014,12,new2,2012
34,34,08/24/2012,Totals,42001,284,26919,-210,180133,303,,,total,2012
35,35,08/31/2012,October 2012,15,-5,7,7,315,-15,2012,10,old,2012
35,35,08/31/2012,December 2012,17645,742,16818,1020,126730,522,2012,12,old,2012
35,35,08/31/2012,March 2013,10553,275,506,253,39236,1342,2013,3,old,2012
35,35,08/31/2012,May 2013,4032,13,44,0,6301,121,2013,5,old,2012
35,35,08/31/2012,July 2013,5975,50,4789,-132,6776,117,2013,7,old,2012
35,35,08/31/2012,October 2013,13,0,13,0,3,-2,2013,10,old,2012
35,35,08/31/2012,December 2013,4448,0,4203,195,3073,272,2013,12,new1,2012
35,35,08/31/2012,March 2014,395,0,265,265,16,0,2014,3,new1,2012
35,35,08/31/2012,May 2014,0,0,0,0,38,0,2014,5,new1,2012
35,35,08/31/2012,December 2014,0,0,2014,132,2,0,2014,12,new2,2012
35,35,08/31/2012,Totals,43076,1075,28659,1740,182490,2357,,,total,2012
36,36,09/07/2012,October 2012,15,0,7,0,259,-56,2012,10,old,2012
36,36,09/07/2012,December 2012,17465,-180,18757,1939,122595,-4135,2012,12,old,2012
36,36,09/07/2012,March 2013,10854,301,506,0,41025,1789,2013,3,old,2012
36,36,09/07/2012,May 2013,4102,70,44,0,6444,143,2013,5,old,2012
36,36,09/07/2012,July 2013,5947,-28,4813,24,8102,1326,2013,7,old,2012
36,36,09/07/2012,October 2013,13,0,13,0,3,0,2013,10,old,2012
36,36,09/07/2012,December 2013,4448,0,4145,-58,3478,405,2013,12,new1,2012
36,36,09/07/2012,March 2014,395,0,265,0,16,0,2014,3,new1,2012
36,36,09/07/2012,May 2014,0,0,0,0,38,0,2014,5,new1,2012
36,36,09/07/2012,December 2014,0,0,2014,0,2,0,2014,12,new2,2012
36,36,09/07/2012,Totals,43239,163,30564,1905,181962,-528,,,total,2012
37,37,09/14/2012,October 2012,10,-5,7,0,181,-78,2012,10,old,2012
37,37,09/14/2012,December 2012,16477,-988,18840,83,121176,-1419,2012,12,old,2012
37,37,09/14/2012,March 2013,11253,399,656,150,42250,1225,2013,3,old,2012
37,37,09/14/2012,May 2013,4228,126,44,0,6941,497,2013,5,old,2012
37,37,09/14/2012,July 2013,6179,232,4945,132,8105,3,2013,7,old,2012
37,37,09/14/2012,October 2013,13,0,13,0,3,0,2013,10,old,2012
37,37,09/14/2012,December 2013,4700,252,4168,23,3939,461,2013,12,new1,2012
37,37,09/14/2012,March 2014,528,133,265,0,16,0,2014,3,new1,2012
37,37,09/14/2012,May 2014,17,17,0,0,38,0,2014,5,new1,2012
37,37,09/14/2012,July 2014,18,18,176,176,0,0,2014,7,new1,2012
37,37,09/14/2012,December 2014,18,18,2190,176,2,0,2014,12,new2,2012
37,37,09/14/2012,Totals,43441,202,31304,740,182651,689,,,total,2012
38,38,09/21/2012,October 2012,0,-10,0,-7,41,-140,2012,10,old,2012
38,38,09/21/2012,December 2012,15777,-700,18351,-489,119560,-1616,2012,12,old,2012
38,38,09/21/2012,March 2013,11442,189,1218,562,44084,1834,2013,3,old,2012
38,38,09/21/2012,May 2013,4334,106,44,0,6970,29,2013,5,old,2012
38,38,09/21/2012,July 2013,6360,181,5060,115,8193,88,2013,7,old,2012
38,38,09/21/2012,October 2013,13,0,13,0,3,0,2013,10,old,2012
38,38,09/21/2012,December 2013,4959,259,4514,346,4055,116,2013,12,new1,2012
38,38,09/21/2012,March 2014,660,132,265,0,16,0,2014,3,new1,2012
38,38,09/21/2012,May 2014,26,9,0,0,38,0,2014,5,new1,2012
38,38,09/21/2012,July 2014,18,0,353,177,0,0,2014,7,new1,2012
38,38,09/21/2012,October 2014,18,18,0,0,0,0,2014,10,new1,2012
38,38,09/21/2012,December 2014,18,0,2190,0,2,0,2014,12,new2,2012
38,38,09/21/2012,Totals,43625,184,32008,704,182962,311,,,total,2012
39,39,09/28/2012,October 2012,0,0,0,0,26,-15,2012,10,old,2012
39,39,09/28/2012,December 2012,14475,-1302,19576,1225,121702,2142,2012,12,old,2012
